Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Niederschlag (mm) max,Globalstrahlung (W/m²) max,WindgescIwindigkeit,Windgeschwindigkeit,Ozon 8h-Mittel,
12/7/2013 6:30,8.5,16.3,40.1,3.1,0,0,264,1.9,,,,,,,,,,,,,,,,,,,51
12/7/2013 7:00,9.6,18.6,38.3,3.1,0,0,265,1.9,,,,,,,,,,,,,,,,,,,49
12/7/2013 7:30,7.9,17.3,37.7,3,0,0,270,1.7,,,,,,,,,,,,,,,,,,,48
12/7/2013 8:00,14.2,26.1,30.8,3.1,1,0,258,0.9,,,,,,,,,,,,,,,,,,,47
12/7/2013 8:30,9.5,28.3,26.2,3.1,4,0,189,0.9,,,,,,,,,,,,,,,,,,,45
12/7/2013 9:00,8.4,33.4,18,2.8,12,0,167,1.2,,,,,,,,,,,,,,,,,,,42
12/7/2013 9:30,10.8,32.9,19.3,2.8,20,0,169,1.3,,,,,,,,,,,,,,,,,,,40
12/7/2013 10:00,15.8,37.9,14.9,2.8,23,0,173,1.1,,,,,,,,,,,,,,,,,,,37
12/7/2013 10:30,18,37,15,2.7,22,0.17,177,0.9,,,,,,,,,,,,,,,,,,,35
12/7/2013 11:00,12.3,36.2,14,2.4,24,0.19,156,1.1,,,,,,,,,,,,,,,,,,,32
12/7/2013 11:30,14.8,36.2,14.4,2.5,21,0.19,156,1,,,,,,,,,,,,,,,,,,,31
12/7/2013 12:00,13.9,35.5,15.2,2.6,21,0.46,162,1.2,,,,,,,,,,,,,,,,,,,29
12/7/2013 12:30,6.8,28.8,20.7,2.5,21,0.1,156,1.6,,,,,,,,,,,,,,,,,,,27
12/7/2013 13:00,12.3,36.1,14,2.7,15,0.01,154,1.3,,,,,,,,,,,,,,,,,,,25
12/7/2013 13:30,12.2,36.3,13.6,2.9,13,0,160,1.3,,,,,,,,,,,,,,,,,,,23
12/7/2013 14:00,10.4,36,14,3.1,15,0.28,152,1.4,,,,,,,,,,,,,,,,,,,22
12/7/2013 14:30,9.3,36.8,13.4,3.3,14,0.13,154,1.8,,,,,,,,,,,,,,,,,,,20
12/7/2013 15:00,9.8,38.1,14.1,3.5,10,0.01,160,1.6,,,,,,,,,,,,,,,,,,,18
12/7/2013 15:30,15.2,41.4,13.8,3.7,9,0.07,163,1.5,,,,,,,,,,,,,,,,,,,17
12/7/2013 16:00,9.4,38.7,15.1,3.8,6,0.15,157,1.4,,,,,,,,,,,,,,,,,,,16
12/7/2013 16:30,9.5,39.6,15.6,3.9,3,0.03,157,1.5,,,,,,,,,,,,,,,,,,,15
12/7/2013 17:00,12.1,40.3,14.6,4.1,1,0,157,1.2,,,,,,,,,,,,,,,,,,,15
12/7/2013 17:30,5,35.3,17.5,4.3,0,0.04,156,1.5,,,,,,,,,,,,,,,,,,,15
12/7/2013 18:00,9.3,40.1,16.2,4.4,0,0.02,162,1.4,,,,,,,,,,,,,,,,,,,15
12/7/2013 18:30,8.4,34.1,21.8,4.6,0,0,167,1.2,,,,,,,,,,,,,,,,,,,16
12/7/2013 19:00,10.3,37.7,18.7,4.7,0,0,167,1.2,,,,,,,,,,,,,,,,,,,16
12/7/2013 19:30,10,38,18,4.8,0,0,168,1.1,,,,,,,,,,,,,,,,,,,16
12/7/2013 20:00,6.6,35.9,18.6,4.8,0,0,161,1,,,,,,,,,,,,,,,,,,,16
12/7/2013 20:30,5,27.2,25.9,5,0,0,170,1.1,,,,,,,,,,,,,,,,,,,17
12/7/2013 21:00,7.7,27.2,26.4,5.1,0,0,170,1.1,,,,,,,,,,,,,,,,,,,17
12/7/2013 21:30,4.4,21.5,30.5,5.2,0,0,163,0.9,,,,,,,,,,,,,,,,,,,18
12/7/2013 22:00,11.1,33.3,20,5.2,0,0,176,0.4,,,,,,,,,,,,,,,,,,,19
12/7/2013 22:30,4.4,23.6,28.9,5.3,0,0,168,1,,,,,,,,,,,,,,,,,,,20
12/7/2013 23:00,2.8,16.7,33.1,5.2,0,0,153,1,,,,,,,,,,,,,,,,,,,21
12/7/2013 23:30,3.2,14.9,33,5.2,0,0,146,0.8,,,,,,,,,,,,,,,,,,,22
12/8/2013 0:00,3.7,18.7,30.3,5.2,0,0,155,1.2,,,,,,,,,,,,,,,,,,,23
12/8/2013 0:30,3.6,19.4,29.7,5.3,0,0,161,1.1,,,,,,,,,,,,,,,,,,,24
12/8/2013 1:00,3.9,20,29.9,5.3,0,0,166,1,,,,,,,,,,,,,,,,,,,25
12/8/2013 1:30,4,19.9,29.4,5.4,0,0,166,0.9,,,,,,,,,,,,,,,,,,,26
12/8/2013 2:00,4.1,20.5,27.6,5.3,0,0,168,1,,,,,,,,,,,,,,,,,,,26
12/8/2013 2:30,2.9,18.7,27.7,5.3,0,0,159,1.1,,,,,,,,,,,,,,,,,,,27
12/8/2013 3:00,2.9,15.3,30.1,5.3,0,0,151,0.9,,,,,,,,,,,,,,,,,,,27
12/8/2013 3:30,,,29,5.3,0,0,155,1.4,,,,,,,,,,,,,,,,,,,28
12/8/2013 4:00,3.5,18.3,27.4,5.3,0,0,155,1.2,,,,,,,,,,,,,,,,,,,29
12/8/2013 4:30,2.8,14.3,,5.3,0,0,153,1.4,,,,,,,,,,,,,,,,,,,29
12/8/2013 5:00,2.8,12,31.8,5.2,0,0,149,1.4,,,,,,,,,,,,,,,,,,,29
12/8/2013 5:30,2.8,16.3,26.3,5.1,0,0,151,1.4,,,,,,,,,,,,,,,,,,,29
12/8/2013 6:00,3.2,17.4,24.4,5,0,0,139,0.8,,,,,,,,,,,,,,,,,,,29
12/8/2013 6:30,3.1,16.3,25.2,5,0,0,145,0.9,,,,,,,,,,,,,,,,,,,29
12/8/2013 7:00,3.3,19.1,22.9,5.1,0,0,149,1,,,,,,,,,,,,,,,,,,,28
12/8/2013 7:30,3.4,20.2,22,5.2,0,0,155,0.8,,,,,,,,,,,,,,,,,,,28
12/8/2013 8:00,4.4,20.9,22.3,5.3,1,0,156,0.9,,,,,,,,,,,,,,,,,,,27
12/8/2013 8:30,4,20.8,22.5,5.2,3,0,164,1.3,,,,,,,,,,,,,,,,,,,27
12/8/2013 9:00,5.2,18.8,24,5.1,11,0,161,1.2,,,,,,,,,,,,,,,,,,,26
12/8/2013 9:30,4.9,20.6,22.2,5.1,26,0,158,1.5,,,,,,,,,,,,,,,,,,,26
12/8/2013 10:00,8,23.6,20.5,5.1,40,0,158,1.4,,,,,,,,,,,,,,,,,,,25
12/8/2013 10:30,7.7,21.5,24.6,5.3,58,0,158,1.1,,,,,,,,,,,,,,,,,,,25
12/8/2013 11:00,11,23,25,5.5,92,0,172,1.2,,,,,,,,,,,,,,,,,,,25
12/8/2013 11:30,7.1,20.1,26,5.8,81,0,153,1.3,,,,,,,,,,,,,,,,,,,24
12/8/2013 12:00,11,22.5,25.2,6,155,0,160,1.5,,,,,,,,,,,,,,,,,,,24
12/8/2013 12:30,11.5,23.5,25.2,6.2,124,0,168,1.5,,,,,,,,,,,,,,,,,,,24
12/8/2013 13:00,14.9,26.2,23.6,6.3,102,0,174,1.2,,,,,,,,,,,,,,,,,,,24
12/8/2013 13:30,9.9,22.1,26.7,6.5,97,0,175,1.7,,,,,,,,,,,,,,,,,,,24
12/8/2013 14:00,9.1,20.2,29.1,6.8,101,0,169,1.4,,,,,,,,,,,,,,,,,,,24
12/8/2013 14:30,7.1,22.1,26.7,6.9,39,0,155,1.1,,,,,,,,,,,,,,,,,,,24
12/8/2013 15:00,13.8,28.9,24.7,7.3,52,0,183,0.8,,,,,,,,,,,,,,,,,,,24
12/8/2013 15:30,14.2,28.5,26.9,7.5,44,0,194,1,,,,,,,,,,,,,,,,,,,25
12/8/2013 16:00,10.1,21.8,34.7,7.6,25,0,198,1.5,,,,,,,,,,,,,,,,,,,25
12/8/2013 16:30,11.5,24.8,34.4,7.7,5,0,205,1.4,,,,,,,,,,,,,,,,,,,26
12/8/2013 17:00,12,25.7,33.2,7.4,4,0,200,1.2,,,,,,,,,,,,,,,,,,,27
12/8/2013 17:30,12.5,24.7,28.8,7.2,0,0,202,1.1,,,,,,,,,,,,,,,,,,,27
12/8/2013 18:00,11.5,31.1,21,7,0,0,212,0.9,,,,,,,,,,,,,,,,,,,27
12/8/2013 18:30,10.5,31.2,18.9,6.8,0,0,192,1.1,,,,,,,,,,,,,,,,,,,27
12/8/2013 19:00,12.6,27.9,21.4,6.7,0,0,187,1,,,,,,,,,,,,,,,,,,,27
12/8/2013 19:30,6.5,27.6,21.5,6.6,0,0,179,0.9,,,,,,,,,,,,,,,,,,,26
12/8/2013 20:00,6.1,24.6,24.7,6.6,0,0,193,0.8,,,,,,,,,,,,,,,,,,,26
12/8/2013 20:30,4.6,26.9,21.4,6.4,0,0,149,0.6,,,,,,,,,,,,,,,,,,,26
12/8/2013 21:00,5.5,31.1,16.8,6.2,0,0,153,0.8,,,,,,,,,,,,,,,,,,,26
12/8/2013 21:30,3.3,25.3,20.5,6.2,0,0,131,0.8,,,,,,,,,,,,,,,,,,,25
12/8/2013 22:00,3.5,21.9,23.9,6.3,0,0,141,0.6,,,,,,,,,,,,,,,,,,,25
12/8/2013 22:30,3.5,22.6,24.5,6.5,0,0,151,0.8,,,,,,,,,,,,,,,,,,,25
12/8/2013 23:00,3.2,22.5,25.9,6.7,0,0,152,1.3,,,,,,,,,,,,,,,,,,,25
12/8/2013 23:30,3.3,22.6,27.1,6.7,0,0,157,1.4,,,,,,,,,,,,,,,,,,,25
12/9/2013 0:00,3,20.4,29.7,6.7,0,0,157,1.7,,,,,,,,,,,,,,,,,,,25
12/9/2013 0:30,2.9,22.6,27.8,6.7,0,0,153,1.5,,,,,,,,,,,,,,,,,,,24
12/9/2013 1:00,2.9,19.2,31.2,6.7,0,0,158,1,,,,,,,,,,,,,,,,,,,24
12/9/2013 1:30,4.3,21.3,,6.6,0,0,166,0.9,,,,,,,,,,,,,,,,,,,24
12/9/2013 2:00,2.7,17.6,32.9,6.4,0,0,162,1.6,,,,,,,,,,,,,,,,,,,25
12/9/2013 2:30,2.8,14.8,35.8,6.2,0,0,158,1.5,,,,,,,,,,,,,,,,,,,26
12/9/2013 3:00,2.7,13,36.6,5.8,0,0,150,1.3,,,,,,,,,,,,,,,,,,,27
12/9/2013 3:30,2.9,16.4,32.6,5.6,0,0,152,1.4,,,,,,,,,,,,,,,,,,,27
12/9/2013 4:00,2.7,14.5,33.7,5.2,0,0,148,1.4,,,,,,,,,,,,,,,,,,,28
12/9/2013 4:30,2.8,19.2,28.4,4.9,0,0,149,1.3,,,,,,,,,,,,,,,,,,,28
12/9/2013 5:00,3,26,21.8,4.8,0,0,137,1.1,,,,,,,,,,,,,,,,,,,29
12/9/2013 5:30,3,28.2,20.7,4.7,0,0,144,1.3,,,,,,,,,,,,,,,,,,,29
12/9/2013 6:00,6.7,41.9,7.8,4.8,0,0,151,1.6,,,,,,,,,,,,,,,,,,,28
12/9/2013 6:30,7,38.6,11.5,4.7,0,0,149,1.2,,,,,,,,,,,,,,,,,,,27
12/9/2013 7:00,11.1,44.1,7.3,4.6,0,0,149,1.1,,,,,,,,,,,,,,,,,,,26
12/9/2013 7:30,14.5,46.3,6.9,4.7,0,0,152,1.4,,,,,,,,,,,,,,,,,,,24
12/9/2013 8:00,10.9,48,4.8,4.4,1,0,141,0.9,,,,,,,,,,,,,,,,,,,23
12/9/2013 8:30,29.8,54.8,4,4.5,10,0,154,1.3,,,,,,,,,,,,,,,,,,,21
12/9/2013 9:00,43.6,58.6,5.3,4.6,36,0,161,1.2,,,,,,,,,,,,,,,,,,,19
12/9/2013 9:30,30.6,51.7,10.3,4.7,62,0,156,1.3,,,,,,,,,,,,,,,,,,,19
12/9/2013 10:00,42.2,55.5,10,5.2,77,0,166,1.1,,,,,,,,,,,,,,,,,,,17
12/9/2013 10:30,38.9,52.7,13.3,5.5,94,0,163,1.2,,,,,,,,,,,,,,,,,,,16
12/9/2013 11:00,32,44.7,19.2,5.8,160,0,173,1.4,,,,,,,,,,,,,,,,,,,15
12/9/2013 11:30,38.3,47.9,17.3,6.5,165,0,167,1.1,,,,,,,,,,,,,,,,,,,14
12/9/2013 12:00,38.5,45.2,22.5,7.2,254,0,173,1.2,,,,,,,,,,,,,,,,,,,13
12/9/2013 12:30,33.6,38.9,27.6,7.7,279,0,189,1.2,,,,,,,,,,,,,,,,,,,13
12/9/2013 13:00,36.3,35.8,32.6,8.4,280,0,191,1.6,,,,,,,,,,,,,,,,,,,14
12/9/2013 13:30,28.4,36.8,31.5,8.4,140,0,197,1.6,,,,,,,,,,,,,,,,,,,14
12/9/2013 14:00,34.1,39.8,30.1,8.7,127,0,204,1.6,,,,,,,,,,,,,,,,,,,16
12/9/2013 14:30,31.5,40.8,27.2,9,113,0,181,1.2,,,,,,,,,,,,,,,,,,,17
12/9/2013 15:00,25.1,40,27.5,9.2,80,0,178,1.7,,,,,,,,,,,,,,,,,,,18
12/9/2013 15:30,30,48.1,19.8,9.1,85,0,188,1.1,,,,,,,,,,,,,,,,,,,19
12/9/2013 16:00,24.6,49.2,15.9,8.7,43,0,163,1.1,,,,,,,,,,,,,,,,,,,20
12/9/2013 16:30,18.3,50.2,13.2,8.4,15,0,155,1.3,,,,,,,,,,,,,,,,,,,20
12/9/2013 17:00,31.2,62.6,3.2,8,4,0,157,0.8,,,,,,,,,,,,,,,,,,,20
12/9/2013 17:30,11,57.2,4.1,7.4,0,0,138,1,,,,,,,,,,,,,,,,,,,20
12/9/2013 18:00,9.9,56.2,4.4,7,0,0,126,0.8,,,,,,,,,,,,,,,,,,,19
12/9/2013 18:30,17.7,59.3,2,6.8,0,0,135,1,,,,,,,,,,,,,,,,,,,19
12/9/2013 19:00,19.9,58.6,2.1,6.4,0,0,122,0.9,,,,,,,,,,,,,,,,,,,18
12/9/2013 19:30,23.7,56.2,2.8,6,0,0,88,0.7,,,,,,,,,,,,,,,,,,,17
12/9/2013 20:00,35.6,54.6,1.5,5.4,0,0,121,0.6,,,,,,,,,,,,,,,,,,,15
12/9/2013 20:30,52.2,52.1,1.9,4.7,0,0,114,0.6,,,,,,,,,,,,,,,,,,,14
12/9/2013 21:00,49.2,48.4,2.1,4.4,0,0,125,0.7,,,,,,,,,,,,,,,,,,,12
12/9/2013 21:30,33.8,45,1.9,4.1,0,0,137,0.5,,,,,,,,,,,,,,,,,,,10
12/9/2013 22:00,30.9,42,1.8,4,0,0,146,0.6,,,,,,,,,,,,,,,,,,,8
12/9/2013 22:30,39.5,40.8,1.7,3.6,0,0,128,0.5,,,,,,,,,,,,,,,,,,,7
12/9/2013 23:00,44,38.8,1.8,3.4,0,0,129,0.5,,,,,,,,,,,,,,,,,,,5
12/9/2013 23:30,39.4,37.6,2,3.3,0,0,155,0.4,,,,,,,,,,,,,,,,,,,4
12/10/2013 0:00,13.1,37.2,3.7,3.6,0,0,150,1.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 0:30,17,36.6,1.5,3.3,0,0,106,0.6,,,,,,,,,,,,,,,,,,,2
12/10/2013 1:00,21.7,34.3,1.5,2.9,0,0,140,0.9,,,,,,,,,,,,,,,,,,,2
12/10/2013 1:30,12.5,32.3,2.2,2.9,0,0,138,0.9,,,,,,,,,,,,,,,,,,,2
12/10/2013 2:00,6.3,28.8,4.3,2.9,0,0,140,0.9,,,,,,,,,,,,,,,,,,,2
12/10/2013 2:30,5.3,25.2,,3.1,0,0,137,1.2,,,,,,,,,,,,,,,,,,,2
12/10/2013 3:00,3.9,21.3,10.4,3.2,0,0,134,1.1,,,,,,,,,,,,,,,,,,,3
12/10/2013 3:30,5.6,23,6.8,3,0,0,136,0.6,,,,,,,,,,,,,,,,,,,3
12/10/2013 4:00,4.8,20.6,6.5,2.6,0,0,131,1,,,,,,,,,,,,,,,,,,,3
12/10/2013 4:30,5.4,20.8,4,2.3,0,0,117,0.7,,,,,,,,,,,,,,,,,,,3
12/10/2013 5:00,6.9,20.6,1.5,1.9,0,0,103,0.4,,,,,,,,,,,,,,,,,,,3
12/10/2013 5:30,13.8,21.1,0.9,1.7,0,0,149,0.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 6:00,25.4,22.4,0.8,1.5,0,0,162,0.5,,,,,,,,,,,,,,,,,,,3
12/10/2013 6:30,29.7,22.6,1,1.6,0,0,152,0.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 7:00,33.7,22.1,0.8,1.3,0,0,89,0.1,,,,,,,,,,,,,,,,,,,3
12/10/2013 7:30,49.8,21.8,0.9,1.2,0,0,91,0.1,,,,,,,,,,,,,,,,,,,3
12/10/2013 8:00,167.1,53,1.5,1.5,2,0,309,0.4,,,,,,,,,,,,,,,,,,,3
12/10/2013 8:30,135.1,47.1,1.6,1.1,8,0,9,0.6,,,,,,,,,,,,,,,,,,,3
12/10/2013 9:00,165.1,58.6,2.1,1.3,20,0,3,0.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 9:30,231.5,77.5,2.3,1.7,34,0,323,0.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 10:00,127.8,47.2,2.9,2.6,86,0,163,0.8,,,,,,,,,,,,,,,,,,,3
12/10/2013 10:30,90.8,36.4,3.5,4.2,166,0,143,0.3,,,,,,,,,,,,,,,,,,,3
12/10/2013 11:00,124.6,54.5,5.2,5.1,150,0,295,1,,,,,,,,,,,,,,,,,,,3
12/10/2013 11:30,156.1,64.5,4.7,4.8,174,0,344,0.7,,,,,,,,,,,,,,,,,,,3
12/10/2013 12:00,136.3,61.7,5.7,5.5,247,0,290,1,,,,,,,,,,,,,,,,,,,2
12/10/2013 12:30,125.1,59,5.4,6.5,267,0,289,0.6,,,,,,,,,,,,,,,,,,,3
12/10/2013 13:00,111.7,57.5,6.1,6.7,187,0,309,1,,,,,,,,,,,,,,,,,,,3
12/10/2013 13:30,116.4,62.5,6,7.3,113,0,285,0.9,,,,,,,,,,,,,,,,,,,3
12/10/2013 14:00,100.8,60.3,5.6,7.6,123,0,312,1.1,,,,,,,,,,,,,,,,,,,3
12/10/2013 14:30,91.8,58.9,5.5,7.7,100,0,315,1.2,,,,,,,,,,,,,,,,,,,4
12/10/2013 15:00,85.2,58.8,4.1,7.9,57,0,324,1.2,,,,,,,,,,,,,,,,,,,4
12/10/2013 15:30,99.2,63.5,2.6,7.9,64,0,311,1.4,,,,,,,,,,,,,,,,,,,4
12/10/2013 16:00,105.3,66,2.4,7.9,28,0,318,0.9,,,,,,,,,,,,,,,,,,,4
12/10/2013 16:30,144.3,74.8,1.4,7.4,11,0,305,0.4,,,,,,,,,,,,,,,,,,,4
12/10/2013 17:00,116.6,66.6,1.2,6.9,3,0,329,0.7,,,,,,,,,,,,,,,,,,,4
12/10/2013 17:30,144.9,66.9,1.4,6.3,0,0,327,0.2,,,,,,,,,,,,,,,,,,,4
12/10/2013 18:00,284.2,86.9,1.9,5.8,0,0,244,0.4,,,,,,,,,,,,,,,,,,,4
12/10/2013 18:30,213,65.3,1.6,5.2,0,0,182,0.3,,,,,,,,,,,,,,,,,,,4
12/10/2013 19:00,188.5,67.2,1.7,4.9,0,0,316,0.5,,,,,,,,,,,,,,,,,,,4
12/10/2013 19:30,179.4,74.4,1.7,4.4,0,0,322,0.8,,,,,,,,,,,,,,,,,,,3
12/10/2013 20:00,159.3,67.3,1.5,4,0,0,299,0.5,,,,,,,,,,,,,,,,,,,3
12/10/2013 20:30,151.7,62.1,1.8,3.7,0,0,288,0.7,,,,,,,,,,,,,,,,,,,3
12/10/2013 21:00,136.4,56.3,1.5,3.5,0,0,316,0.5,,,,,,,,,,,,,,,,,,,3
12/10/2013 21:30,119,55.2,1.5,3,0,0,318,1.3,,,,,,,,,,,,,,,,,,,2
12/10/2013 22:00,129,56.4,1.9,2.6,0,0,306,1,,,,,,,,,,,,,,,,,,,2
12/10/2013 22:30,121,55.9,1.5,2.1,0,0,312,0.8,,,,,,,,,,,,,,,,,,,2
12/10/2013 23:00,122.8,53.7,1.7,1.8,0,0,312,0.7,,,,,,,,,,,,,,,,,,,2
12/10/2013 23:30,142.6,55.1,2.1,1.5,0,0,279,0.6,,,,,,,,,,,,,,,,,,,2
12/11/2013 0:00,151.2,56.8,2.3,1.1,0,0,306,0.7,,,,,,,,,,,,,,,,,,,2
12/11/2013 0:30,152.4,55.9,2,0.7,0,0,292,0.5,,,,,,,,,,,,,,,,,,,2
12/11/2013 1:00,137.1,52.9,1.6,0.4,0,0,305,1.1,,,,,,,,,,,,,,,,,,,2
12/11/2013 1:30,134.7,49.2,0.4,0.1,0,0,317,1,,,,,,,,,,,,,,,,,,,2
12/11/2013 2:00,140.9,49.3,1.1,0.2,0,0,310,0.9,,,,,,,,,,,,,,,,,,,2
12/11/2013 2:30,133.5,47.5,0.8,0.2,0,0,302,1,,,,,,,,,,,,,,,,,,,2
12/11/2013 3:00,136.6,46.7,0.8,0.3,0,0,295,0.8,,,,,,,,,,,,,,,,,,,2
12/11/2013 3:30,133.5,46.8,,0.4,0,0,318,1.1,,,,,,,,,,,,,,,,,,,2
12/11/2013 4:00,138.3,46.2,1,0.7,0,0,305,0.8,,,,,,,,,,,,,,,,,,,1
12/11/2013 4:30,,,0.7,1.1,0,0,319,0.3,,,,,,,,,,,,,,,,,,,1
12/11/2013 5:00,137.4,40.9,0.6,1.6,0,0,310,0.6,,,,,,,,,,,,,,,,,,,1
12/11/2013 5:30,142.1,39.1,0.5,2,0,0,316,0.6,,,,,,,,,,,,,,,,,,,1
12/11/2013 6:00,158.7,40.7,0.4,2.3,0,0,298,0.2,,,,,,,,,,,,,,,,,,,1
12/11/2013 6:30,186.3,43,0.3,3,0,0,170,0.3,,,,,,,,,,,,,,,,,,,1
12/11/2013 7:00,89,36.2,4.7,4.8,0,0,112,0.7,,,,,,,,,,,,,,,,,,,1
12/11/2013 7:30,62.1,30.9,6.2,5.4,0,0,82,1,,,,,,,,,,,,,,,,,,,2
12/11/2013 8:00,14,20.4,11,5.6,1,0,93,1.3,,,,,,,,,,,,,,,,,,,2
12/11/2013 8:30,5.2,17.3,12.9,5.7,3,0,97,1.3,,,,,,,,,,,,,,,,,,,3
12/11/2013 9:00,4.4,15.6,14.6,5.5,10,0,93,1.8,,,,,,,,,,,,,,,,,,,4
12/11/2013 9:30,4.9,13.8,15.7,5.4,22,0,82,2.3,,,,,,,,,,,,,,,,,,,5
12/11/2013 10:00,5.1,13,15.6,5.4,39,0,78,2,,,,,,,,,,,,,,,,,,,6
12/11/2013 10:30,5.8,14.1,15,5.5,45,0,72,1.3,,,,,,,,,,,,,,,,,,,7
12/11/2013 11:00,5.7,14.8,14.5,5.6,48,0,67,1.5,,,,,,,,,,,,,,,,,,,8
12/11/2013 11:30,5.9,14.9,14.1,5.6,52,0,75,1.6,,,,,,,,,,,,,,,,,,,8
12/11/2013 12:00,6.3,14.7,14.2,5.5,58,0,80,2,,,,,,,,,,,,,,,,,,,9
12/11/2013 12:30,6.5,15.3,14,5.6,62,0,73,1.5,,,,,,,,,,,,,,,,,,,10
12/11/2013 13:00,6.2,14.7,15.5,5.7,69,0,76,1.8,,,,,,,,,,,,,,,,,,,11
12/11/2013 13:30,6.4,13.9,15.9,5.6,72,0,76,1.5,,,,,,,,,,,,,,,,,,,12
12/11/2013 14:00,6,13.8,15.6,5.7,64,0,92,1.7,,,,,,,,,,,,,,,,,,,12
12/11/2013 14:30,5.7,13.5,15.8,5.6,53,0,79,1.8,,,,,,,,,,,,,,,,,,,13
12/11/2013 15:00,5.2,15.1,13.9,5.5,32,0,73,1.9,,,,,,,,,,,,,,,,,,,14
12/11/2013 15:30,5.6,15.6,13.1,5.5,21,0,91,1.5,,,,,,,,,,,,,,,,,,,14
12/11/2013 16:00,4.9,16.1,12.6,5.4,10,0,105,1.3,,,,,,,,,,,,,,,,,,,15
12/11/2013 16:30,4.2,16.8,12.3,5.3,4,0,95,1.8,,,,,,,,,,,,,,,,,,,15
12/11/2013 17:00,6.1,18.5,10,5.3,1,0,103,1.4,,,,,,,,,,,,,,,,,,,14
12/11/2013 17:30,4,19.2,10.1,5.4,0,0,84,1.6,,,,,,,,,,,,,,,,,,,14
12/11/2013 18:00,5.3,19,10.4,5.3,0,0,87,1.1,,,,,,,,,,,,,,,,,,,14
12/11/2013 18:30,15.8,24.4,7.6,5.4,0,0,91,0.4,,,,,,,,,,,,,,,,,,,13
12/11/2013 19:00,3.5,17.9,11.5,5.3,0,0,95,1.6,,,,,,,,,,,,,,,,,,,13
12/11/2013 19:30,4.3,18.8,10.6,5.3,0,0,101,1.2,,,,,,,,,,,,,,,,,,,13
12/11/2013 20:00,3.6,17.7,10.6,5.3,0,0,92,1.3,,,,,,,,,,,,,,,,,,,12
12/11/2013 20:30,3.3,17,11.4,5.2,0,0,86,2,,,,,,,,,,,,,,,,,,,12
12/11/2013 21:00,3.1,16.9,11.1,5.2,0,0,87,2,,,,,,,,,,,,,,,,,,,12
12/11/2013 21:30,3,17.7,10,5.2,0,0,78,2,,,,,,,,,,,,,,,,,,,12
12/11/2013 22:00,3,18.8,8.9,5.1,0,0,75,1.6,,,,,,,,,,,,,,,,,,,11
12/11/2013 22:30,3,19.6,8.4,5,0,0,76,1.9,,,,,,,,,,,,,,,,,,,11
12/11/2013 23:00,2.8,18.9,8,5,0,0,82,1.9,,,,,,,,,,,,,,,,,,,10
12/11/2013 23:30,2.7,19.4,7.7,4.9,0,0,81,2,,,,,,,,,,,,,,,,,,,10
12/12/2013 0:00,2.9,19.4,7.1,4.9,0,0,74,1.4,,,,,,,,,,,,,,,,,,,10
12/12/2013 0:30,2.9,19.4,7,4.8,0,0,79,1.6,,,,,,,,,,,,,,,,,,,9
12/12/2013 1:00,2.8,19.7,7.1,4.7,0,0,73,1.8,,,,,,,,,,,,,,,,,,,9
12/12/2013 1:30,2.7,19.3,7.7,4.5,0,0,80,1.7,,,,,,,,,,,,,,,,,,,9
12/12/2013 2:00,2.9,18.7,8.3,4.5,0,0,84,2,,,,,,,,,,,,,,,,,,,9
12/12/2013 2:30,2.8,18,8.5,4.3,0,0,91,1.4,,,,,,,,,,,,,,,,,,,9
12/12/2013 3:00,2.9,17.5,8.7,4.2,0,0,90,1.5,,,,,,,,,,,,,,,,,,,9
12/12/2013 3:30,2.8,16.3,9.3,4.1,0,0,86,1.5,,,,,,,,,,,,,,,,,,,9
12/12/2013 4:00,2.7,15.7,9.8,3.9,0,0,75,1.1,,,,,,,,,,,,,,,,,,,9
12/12/2013 4:30,2.8,14.7,,3.7,0,0,51,1.1,,,,,,,,,,,,,,,,,,,9
12/12/2013 5:00,3.1,15.1,9.6,3.5,0,0,44,0.8,,,,,,,,,,,,,,,,,,,8
12/12/2013 5:30,6.2,16.1,8.7,3.5,0,0,36,0.3,,,,,,,,,,,,,,,,,,,8
12/12/2013 6:00,3.1,15.7,9.3,3.4,0,0,66,0.8,,,,,,,,,,,,,,,,,,,8
12/12/2013 6:30,4.1,17.6,9.1,3.4,0,0,75,0.8,,,,,,,,,,,,,,,,,,,8
12/12/2013 7:00,5.2,19,8.1,3.5,0,0,51,0.8,,,,,,,,,,,,,,,,,,,8
12/12/2013 7:30,4,19.2,8.1,3.4,0,0,68,1.3,,,,,,,,,,,,,,,,,,,8
12/12/2013 8:00,7,22.6,5.8,3.5,2,0,67,1,,,,,,,,,,,,,,,,,,,8
12/12/2013 8:30,5.3,22,5.6,3.4,4,0,84,1.1,,,,,,,,,,,,,,,,,,,8
