Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon 8h-Mittel,
9/13/2010 0:00,1,17.59,51.37,14.03,0,0,8,0.75,6.2,,,,,,,,,,,,,,69
9/13/2010 0:30,1,14.21,51.03,13.33,0,0,30,0.63,6.18,,,,,,,,,,,,,,67
9/13/2010 1:00,4,25.2,40,13,0,0,358,0.49,6.35,,,,,,,,,,,,,,65
9/13/2010 1:30,3,26.27,36.4,12.44,0,0,292,0.86,6.34,,,,,,,,,,,,,,62
9/13/2010 2:00,3,27.86,29.57,11.7,0,0,323,0.57,6.36,,,,,,,,,,,,,,59
9/13/2010 2:30,,,,11.13,0,0,335,0.64,6.46,,,,,,,,,,,,,,58
9/13/2010 3:00,1,26.8,23.31,10.36,0,0,333,0.24,6.28,,,,,,,,,,,,,,54
9/13/2010 3:30,1,28.12,21.98,10.33,0,0,285,0.34,6.33,,,,,,,,,,,,,,51
9/13/2010 4:00,2,31.79,14.47,9.84,0,0,235,0.2,6.3,,,,,,,,,,,,,,47
9/13/2010 4:30,1,26.75,18.07,9.7,0,0,328,0.49,6.34,,,,,,,,,,,,,,43
9/13/2010 5:00,1,25.2,15.95,9.24,0,0,277,0.62,6.16,,,,,,,,,,,,,,39
9/13/2010 5:30,2,26.15,15.07,9.01,0,0,325,0.49,6.14,,,,,,,,,,,,,,35
9/13/2010 6:00,1,24.33,15.96,8.88,2,0,278,0.43,6.12,,,,,,,,,,,,,,32
9/13/2010 6:30,7,26.05,13.4,8.73,14,0,281,0.27,6.07,,,,,,,,,,,,,,30
9/13/2010 7:00,5,22.53,12.49,9.04,48,0,227,0.2,6.47,,,,,,,,,,,,,,27
9/13/2010 7:30,16,35.74,15.73,10.31,91,0,267,0.71,7.12,,,,,,,,,,,,,,25
9/13/2010 8:00,7,27.29,17.11,10.67,118,0,339,0.71,7.22,,,,,,,,,,,,,,23
9/13/2010 8:30,11,26.59,18.96,11.46,166,0,328,0.94,7.96,,,,,,,,,,,,,,21
9/13/2010 9:00,7,18.33,34.65,12.6,424,0,313,1.68,8.23,,,,,,,,,,,,,,20
9/13/2010 9:30,9,17.72,36.41,13.8,501,0,325,2.05,8.57,,,,,,,,,,,,,,20
9/13/2010 10:00,8,13.67,44.37,14.53,556,0,328,2.73,8.63,,,,,,,,,,,,,,21
9/13/2010 10:30,7,11.05,53.06,14.86,628,0,322,2.76,8.29,,,,,,,,,,,,,,23
9/13/2010 11:00,3,9.03,63.19,14.97,604,0,322,2.59,7.83,,,,,,,,,,,,,,26
9/13/2010 11:30,6,13.02,65.45,15.32,581,0,295,1.92,7.45,,,,,,,,,,,,,,28
9/13/2010 12:00,10,16.37,65.17,15.66,701,0,298,1.74,7.25,,,,,,,,,,,,,,32
9/13/2010 12:30,9,14.1,65.93,16.54,442,0,303,1.98,6.65,,,,,,,,,,,,,,35
9/13/2010 13:00,7,10.32,64.68,16.53,450,0,331,2.08,7.03,,,,,,,,,,,,,,38
9/13/2010 13:30,5,10.83,66.12,16.61,588,0,320,2.64,7.3,,,,,,,,,,,,,,41
9/13/2010 14:00,7,15.04,63.31,16.55,201,0,329,1.99,7.27,,,,,,,,,,,,,,44
9/13/2010 14:30,6,16.12,61.23,16.12,67,0,326,1.79,7.24,,,,,,,,,,,,,,47
9/13/2010 15:00,7,11.01,60.47,15.86,125,0,314,2.7,7.72,,,,,,,,,,,,,,50
9/13/2010 15:30,6,13.68,56.45,15.59,68,0,337,2.99,8,,,,,,,,,,,,,,52
9/13/2010 16:00,7,14.39,59.38,14.98,97,0,340,2.67,7.57,,,,,,,,,,,,,,55
9/13/2010 16:30,7,16.23,55.5,14.95,128,0,334,1.38,7.7,,,,,,,,,,,,,,57
9/13/2010 17:00,5,17.47,56.03,15.15,132,0,325,1.54,7.73,,,,,,,,,,,,,,59
9/13/2010 17:30,16,24.2,51.4,15.08,77,0,299,1.97,7.78,,,,,,,,,,,,,,59
9/13/2010 18:00,9,24.47,48.28,14.75,39,0,314,2.01,7.78,,,,,,,,,,,,,,60
9/13/2010 18:30,11,22.53,41.12,14.51,14,0,317,1.55,7.99,,,,,,,,,,,,,,59
9/13/2010 19:00,6,21.22,44.1,14.37,4,0,314,2.02,7.83,,,,,,,,,,,,,,58
9/13/2010 19:30,8,23.97,43.08,14.14,0,0.3,310,2.28,8.24,,,,,,,,,,,,,,56
9/13/2010 20:00,5,22.09,38.26,12.94,0,1.78,327,1.3,9.44,,,,,,,,,,,,,,55
9/13/2010 20:30,3,19.29,38.04,12.2,0,0.94,5,0.94,9.84,,,,,,,,,,,,,,53
9/13/2010 21:00,3,15.47,37.18,12.01,0,0.01,328,0.93,10,,,,,,,,,,,,,,51
9/13/2010 21:30,6,26,25.17,11.91,0,0,312,0.98,10.07,,,,,,,,,,,,,,49
9/13/2010 22:00,5,27.94,17.8,11.59,0,0,313,0.99,9.91,,,,,,,,,,,,,,46
9/13/2010 22:30,3,25.04,18.83,11.41,0,0,315,1.36,9.9,,,,,,,,,,,,,,43
9/13/2010 23:00,3,32.62,10.12,11.39,0,1.76,318,1.05,9.98,,,,,,,,,,,,,,40
9/13/2010 23:30,2,30.32,11.61,11.37,0,0.14,343,0.57,10.01,,,,,,,,,,,,,,37
9/14/2010 0:00,1,21.75,16.95,11.21,0,0.13,317,0.82,9.86,,,,,,,,,,,,,,35
9/14/2010 0:30,1,25.83,9.9,10.96,0,0,324,1.18,9.64,,,,,,,,,,,,,,32
9/14/2010 1:00,2,32.66,5.88,10.82,0,0,322,0.97,9.55,,,,,,,,,,,,,,29
9/14/2010 1:30,2,29.39,7.2,10.87,0,0,317,0.7,9.61,,,,,,,,,,,,,,26
9/14/2010 2:00,1,27.24,6.04,10.49,0,0,312,1.03,9.22,,,,,,,,,,,,,,23
9/14/2010 2:30,5,31.02,4.67,10.21,0,0,279,1.11,8.94,,,,,,,,,,,,,,21
9/14/2010 3:00,2,26.22,8.34,10.18,0,0,229,0.75,8.9,,,,,,,,,,,,,,19
9/14/2010 3:30,,,,10.28,0,0,300,1.27,8.92,,,,,,,,,,,,,,17
9/14/2010 4:00,2,21.72,9.11,10.09,0,0,345,0.56,8.58,,,,,,,,,,,,,,15
9/14/2010 4:30,3,23.6,12.75,10.05,0,0,258,0.57,8.55,,,,,,,,,,,,,,13
9/14/2010 5:00,4,20.07,19.13,10.21,0,0,59,0.38,8.58,,,,,,,,,,,,,,12
9/14/2010 5:30,12,18.78,23.86,10.2,0,0,342,0.91,8.47,,,,,,,,,,,,,,12
9/14/2010 6:00,6,27.11,7.03,10.16,2,0,22,0.59,8.45,,,,,,,,,,,,,,11
9/14/2010 6:30,24,40.92,1.75,10.07,6,0,326,1.18,8.46,,,,,,,,,,,,,,10
9/14/2010 7:00,35,41.55,5.61,10.2,44,0,310,1.59,8.62,,,,,,,,,,,,,,10
9/14/2010 7:30,27,33.01,10.74,10.38,71,0,325,1.05,8.71,,,,,,,,,,,,,,10
9/14/2010 8:00,28,35.68,12.57,10.78,162,0,317,1.47,8.76,,,,,,,,,,,,,,10
9/14/2010 8:30,30,38.52,9.72,10.74,183,0,319,2.01,8.65,,,,,,,,,,,,,,10
9/14/2010 9:00,,,,11.06,309,0,311,1.75,8.8,,,,,,,,,,,,,,10
9/14/2010 9:30,,,,11.52,255,,318,1.66,8.62,,,,,,,,,,,,,,10
9/14/2010 10:00,,,22.13,12.33,424,,328,1.65,8.89,,,,,,,,,,,,,,11
9/14/2010 10:30,12,22.2,33.18,13.05,237,0,324,1.97,8.67,,,,,,,,,,,,,,14
9/14/2010 11:00,11,16.02,36.13,13.13,271,0,353,1.84,8.58,,,,,,,,,,,,,,16
9/14/2010 11:30,7,14.12,40.79,13.64,372,0,16,1.16,8.56,,,,,,,,,,,,,,17
9/14/2010 12:00,6,13.63,44.22,14.19,394,0,39,1.44,8.22,,,,,,,,,,,,,,20
9/14/2010 12:30,2,5.2,51.26,14.35,488,0,52,2.44,7.82,,,,,,,,,,,,,,23
9/14/2010 13:00,5,6.67,47.94,13.93,323,0.06,41,2.06,8.57,,,,,,,,,,,,,,25
9/14/2010 13:30,2,7.01,50.44,13.54,216,0,53,1.87,8.08,,,,,,,,,,,,,,27
9/14/2010 14:00,4,7.14,50.08,14.1,296,0,48,1.51,8.24,,,,,,,,,,,,,,30
9/14/2010 14:30,1,3.8,51.88,13.74,213,0,65,2.65,8.11,,,,,,,,,,,,,,33
9/14/2010 15:00,0,4.4,49.65,13.84,227,0,75,2.45,8.18,,,,,,,,,,,,,,36
9/14/2010 15:30,1,4.45,48.94,14.07,247,0,72,2.27,8.31,,,,,,,,,,,,,,39
9/14/2010 16:00,0,5.12,46.48,13.9,147,0,82,2.14,8.38,,,,,,,,,,,,,,42
9/14/2010 16:30,1,5.72,45.76,13.76,159,0,58,1.39,8.47,,,,,,,,,,,,,,44
9/14/2010 17:00,3,10.08,40.05,14.11,140,0,9,0.97,8.78,,,,,,,,,,,,,,44
9/14/2010 17:30,17,28.34,31.56,14.22,69,0,332,0.65,9.02,,,,,,,,,,,,,,43
9/14/2010 18:00,1,8.91,41.65,14.1,39,0,59,1.75,8.81,,,,,,,,,,,,,,44
9/14/2010 18:30,0,8.07,46.18,13.6,38,0,72,4.04,8.27,,,,,,,,,,,,,,45
9/14/2010 19:00,0,7.61,44.96,12.78,3,0.14,71,3.01,8.78,,,,,,,,,,,,,,46
9/14/2010 19:30,7,17.42,36.22,12.54,0,0.03,76,0.96,9,,,,,,,,,,,,,,45
9/14/2010 20:00,6,15.79,39.54,12.44,0,0.03,99,1.29,8.87,,,,,,,,,,,,,,45
9/14/2010 20:30,0,7.66,50.64,12.24,0,0,92,1.6,8.5,,,,,,,,,,,,,,45
9/14/2010 21:00,6,18.01,46.63,12.23,0,0,283,0.76,8.33,,,,,,,,,,,,,,45
9/14/2010 21:30,0,6.3,53.22,12.08,0,0,81,0.99,8.19,,,,,,,,,,,,,,45
9/14/2010 22:00,0,5.85,56.89,11.88,0,0,66,1.5,8.01,,,,,,,,,,,,,,46
9/14/2010 22:30,0,4.82,58.04,11.68,0,0,79,2.02,7.87,,,,,,,,,,,,,,46
9/14/2010 23:00,1,6.01,56.21,11.33,0,0,75,1.27,7.68,,,,,,,,,,,,,,46
9/14/2010 23:30,0,4.28,56.26,11.12,0,0,95,2.08,7.59,,,,,,,,,,,,,,47
9/15/2010 0:00,0,4.13,55.39,10.85,0,0,90,2.41,7.53,,,,,,,,,,,,,,47
9/15/2010 0:30,0,4.34,55.39,10.71,0,0,94,2.39,7.45,,,,,,,,,,,,,,48
9/15/2010 1:00,0,4.03,55.76,10.55,0,0,96,1.6,7.18,,,,,,,,,,,,,,49
9/15/2010 1:30,0,5.71,51.13,10.33,0,0,97,1.09,7.07,,,,,,,,,,,,,,50
9/15/2010 2:00,1,6.32,41.09,9.65,0,0,211,0.57,6.9,,,,,,,,,,,,,,50
9/15/2010 2:30,1,9.32,36.58,9.58,0,0,261,0.56,7.08,,,,,,,,,,,,,,50
9/15/2010 3:00,0,8.79,37.31,9.57,0,0,259,0.47,7.2,,,,,,,,,,,,,,49
9/15/2010 3:30,,,,9.56,0,0,64,1.5,7.24,,,,,,,,,,,,,,50
9/15/2010 4:00,0,6.3,42.28,9.79,0,0,63,0.58,7.22,,,,,,,,,,,,,,50
9/15/2010 4:30,1,9.76,37.08,9.8,0,0,3,0.39,7.29,,,,,,,,,,,,,,49
9/15/2010 5:00,5,22.5,26.13,9.66,0,0,297,1.27,7.18,,,,,,,,,,,,,,48
9/15/2010 5:30,8,28.77,15.07,9.65,0,0,310,0.74,7.18,,,,,,,,,,,,,,45
9/15/2010 6:00,18,43.57,6.34,9.42,2,0,346,0.7,7.14,,,,,,,,,,,,,,42
9/15/2010 6:30,30,44.23,6.28,9.46,7,0,291,1.01,7.29,,,,,,,,,,,,,,39
9/15/2010 7:00,57,59.28,3.35,9.65,22,0,295,1.06,7.38,,,,,,,,,,,,,,35
9/15/2010 7:30,71,64.69,3.15,9.91,39,0,286,1.15,7.62,,,,,,,,,,,,,,31
9/15/2010 8:00,46,53.16,4.35,10.26,70,0,352,0.76,7.83,,,,,,,,,,,,,,28
9/15/2010 8:30,53,50.66,8.12,10.38,141,0,311,1.3,7.87,,,,,,,,,,,,,,25
9/15/2010 9:00,43,58.1,10.38,10.92,111,0,305,1.13,8.01,,,,,,,,,,,,,,22
9/15/2010 9:30,32,45.58,12.33,11.21,171,0,334,0.94,8.13,,,,,,,,,,,,,,19
9/15/2010 10:00,22,33.58,20.49,11.81,302,0,344,1.36,8.34,,,,,,,,,,,,,,18
9/15/2010 10:30,24,38.15,15.62,12.25,177,0,323,1.22,8.59,,,,,,,,,,,,,,17
9/15/2010 11:00,36,45.69,6.79,12.22,158,0,317,1.7,8.87,,,,,,,,,,,,,,15
9/15/2010 11:30,32,45.75,10.08,12.33,164,0,310,1.57,8.98,,,,,,,,,,,,,,14
9/15/2010 12:00,35,38.07,13.77,12.48,207,0,317,1.87,9.04,,,,,,,,,,,,,,12
9/15/2010 12:30,25,33.48,16.84,12.95,254,0,325,1.77,9.41,,,,,,,,,,,,,,11
9/15/2010 13:00,36,35.2,17.42,13.87,395,0,320,1.48,9.99,,,,,,,,,,,,,,11
9/15/2010 13:30,23,30.55,18.46,14.33,322,0,313,1.31,10.31,,,,,,,,,,,,,,11
9/15/2010 14:00,27,35.05,14.42,14.55,119,0,317,0.99,10.42,,,,,,,,,,,,,,11
9/15/2010 14:30,13,29.34,13.09,14.53,87,0,44,0.67,10.54,,,,,,,,,,,,,,12
9/15/2010 15:00,13,27.11,19.37,14.92,265,0,331,0.97,10.75,,,,,,,,,,,,,,13
9/15/2010 15:30,25,28.67,20.19,15.49,352,0,309,1.5,11.07,,,,,,,,,,,,,,14
9/15/2010 16:00,22,27.88,22.12,15.78,379,0,312,1.88,11.33,,,,,,,,,,,,,,15
9/15/2010 16:30,22,30.35,19.47,16.29,293,0,310,1.79,11.63,,,,,,,,,,,,,,16
9/15/2010 17:00,28,37.21,16.1,16.75,197,0,301,1.51,11.93,,,,,,,,,,,,,,16
9/15/2010 17:30,23,35.04,16.86,16.64,75,0,316,1.26,12.04,,,,,,,,,,,,,,16
9/15/2010 18:00,21,35.65,16.93,16.6,41,0,318,1.04,12.14,,,,,,,,,,,,,,16
9/15/2010 18:30,19,35.73,14.59,16.59,13,0,347,0.47,12.28,,,,,,,,,,,,,,16
9/15/2010 19:00,7,28.45,6.29,16.11,2,0,16,0.57,12.38,,,,,,,,,,,,,,16
9/15/2010 19:30,3,25.4,5.04,15.73,0,0,10,0.31,12.33,,,,,,,,,,,,,,16
9/15/2010 20:00,7,25.86,1.45,15.56,0,0,41,0.29,12.38,,,,,,,,,,,,,,15
9/15/2010 20:30,9,26.53,2.03,15.43,0,0,18,0.4,12.38,,,,,,,,,,,,,,14
9/15/2010 21:00,3,24.59,3.68,15.19,0,0,42,0.59,12.34,,,,,,,,,,,,,,13
9/15/2010 21:30,6,25.27,3.76,14.88,0,0,17,0.6,12.2,,,,,,,,,,,,,,12
9/15/2010 22:00,22,31.26,2.17,14.41,0,0,289,0.39,11.98,,,,,,,,,,,,,,11
9/15/2010 22:30,9,24.78,3.41,13.84,0,0,342,0.68,11.68,,,,,,,,,,,,,,11
9/15/2010 23:00,2,22.78,4.28,13.64,0,0,32,0.94,11.71,,,,,,,,,,,,,,10
9/15/2010 23:30,3,28.14,3.46,13.63,0,0,22,0.65,11.78,,,,,,,,,,,,,,9
9/16/2010 0:00,1,22.05,6.46,13.46,0,0,52,0.83,11.68,,,,,,,,,,,,,,8
9/16/2010 0:30,1,16.36,11.25,13.3,0,0,55,0.67,11.57,,,,,,,,,,,,,,7
9/16/2010 1:00,6,18.97,10.84,13.34,0,0,273,0.55,11.66,,,,,,,,,,,,,,7
9/16/2010 1:30,4,14.05,22.99,13.96,0,0,296,0.76,12.21,,,,,,,,,,,,,,7
9/16/2010 2:00,1,14.73,14.63,13.46,0,0,327,0.64,11.62,,,,,,,,,,,,,,7
9/16/2010 2:30,2,19.79,8.23,13.08,0,0,314,0.63,11.33,,,,,,,,,,,,,,7
9/16/2010 3:00,1,18.27,6.43,12.43,0,0,319,0.46,10.78,,,,,,,,,,,,,,7
9/16/2010 3:30,2,16.02,5.6,12.16,0,0,83,0.23,10.6,,,,,,,,,,,,,,7
9/16/2010 4:00,4,16.08,1.72,11.72,0,0,150,0.34,10.22,,,,,,,,,,,,,,7
9/16/2010 4:30,,,,11.55,0,0,136,0.46,10.13,,,,,,,,,,,,,,7
9/16/2010 5:00,17,22.3,1,11.79,0,0,164,0.36,10.44,,,,,,,,,,,,,,7
9/16/2010 5:30,32,28.61,1.07,12.17,0,0,333,0.28,10.87,,,,,,,,,,,,,,7
9/16/2010 6:00,30,27.77,1.11,12.23,2,0,336,0.48,10.98,,,,,,,,,,,,,,7
9/16/2010 6:30,49,31.94,1.39,12.4,8,0,320,0.49,11.17,,,,,,,,,,,,,,7
9/16/2010 7:00,41,29.36,1.52,12.65,23,0,145,0.36,11.43,,,,,,,,,,,,,,7
9/16/2010 7:30,82,41.3,1.94,13.19,56,0,153,0.73,11.97,,,,,,,,,,,,,,6
9/16/2010 8:00,86,55.96,2.86,13.91,99,0,248,0.7,12.55,,,,,,,,,,,,,,6
9/16/2010 8:30,71,61.57,5.35,14.9,120,0,288,0.95,12.97,,,,,,,,,,,,,,6
9/16/2010 9:00,31,44.28,17.4,15.86,233,0,289,0.84,13.19,,,,,,,,,,,,,,6
9/16/2010 9:30,9,17.03,40.31,17.08,296,0,98,1.23,13.16,,,,,,,,,,,,,,7
9/16/2010 10:00,14,21.63,41.65,17.89,429,0,213,1.03,13,,,,,,,,,,,,,,9
9/16/2010 10:30,3,9.33,56.89,18.07,328,0,79,2.28,12.86,,,,,,,,,,,,,,12
9/16/2010 11:00,1,6.46,59.62,18.03,341,0,86,2.61,12.74,,,,,,,,,,,,,,16
9/16/2010 11:30,1,6.02,62.29,18.33,437,0,64,3.04,12.72,,,,,,,,,,,,,,20
9/16/2010 12:00,4,9.72,62.11,18.94,570,0,35,2.87,12.76,,,,,,,,,,,,,,24
9/16/2010 12:30,4,9.88,65.67,19.29,516,0,37,2.62,12.78,,,,,,,,,,,,,,26
9/16/2010 13:00,8,11.29,64.65,19.56,355,0,22,1.72,12.83,,,,,,,,,,,,,,30
9/16/2010 13:30,6,13.95,66.88,19.73,323,0,18,1.82,12.9,,,,,,,,,,,,,,34
9/16/2010 14:00,7,14.94,69.5,20.02,448,0,20,1.75,12.81,,,,,,,,,,,,,,39
9/16/2010 14:30,4,8.78,78.39,20.34,411,0,48,2.7,12.87,,,,,,,,,,,,,,44
9/16/2010 15:00,1,4.78,80.83,20.6,348,0,40,2.22,13.04,,,,,,,,,,,,,,49
9/16/2010 15:30,1,7.5,80.64,20.85,263,0,48,1.91,13.1,,,,,,,,,,,,,,53
9/16/2010 16:00,3,11.91,77.59,21.15,243,0,33,1.5,13.31,,,,,,,,,,,,,,58
9/16/2010 16:30,2,10.83,83.19,21.13,168,0,22,1.95,13.24,,,,,,,,,,,,,,63
9/16/2010 17:00,3,13.37,81.58,20.88,125,0,25,1.45,13.19,,,,,,,,,,,,,,67
9/16/2010 17:30,2,10.22,81.22,20.72,82,0,42,1.16,13.31,,,,,,,,,,,,,,70
9/16/2010 18:00,1,8.11,84.7,20.23,53,0,37,1.45,12.96,,,,,,,,,,,,,,72
9/16/2010 18:30,5,20.44,75.45,19.73,20,0,15,1.06,12.83,,,,,,,,,,,,,,73
9/16/2010 19:00,7,25.8,65.06,19.21,2,0,18,0.77,12.96,,,,,,,,,,,,,,74
9/16/2010 19:30,4,23.54,59.28,18.41,0,0,6,0.86,13.16,,,,,,,,,,,,,,74
9/16/2010 20:00,9,33.6,51.08,18.26,0,0,305,1.26,13.16,,,,,,,,,,,,,,73
9/16/2010 20:30,8,32.25,53.64,18.18,0,0,279,1.57,12.98,,,,,,,,,,,,,,72
9/16/2010 21:00,0,8.06,78.49,18.26,0,0,48,2.16,12.46,,,,,,,,,,,,,,73
9/16/2010 21:30,0,6.55,82.39,18.04,0,0,55,2.11,12.28,,,,,,,,,,,,,,74
9/16/2010 22:00,1,9.61,80.2,17.76,0,0,349,2,12.19,,,,,,,,,,,,,,75
9/16/2010 22:30,1,12.41,77.11,17.4,0,0,340,1.14,12.26,,,,,,,,,,,,,,75
9/16/2010 23:00,2,10.69,75.43,17.19,0,0,320,1.59,12.34,,,,,,,,,,,,,,74
9/16/2010 23:30,3,17.86,58.95,16.58,0,0,300,2.09,12.4,,,,,,,,,,,,,,73
9/17/2010 0:00,2,15.28,51.03,15.75,0,0,310,1.91,12.38,,,,,,,,,,,,,,71
9/17/2010 0:30,1,13.06,49.96,15.48,0,0,314,1.86,12.42,,,,,,,,,,,,,,69
9/17/2010 1:00,0,12.79,48.77,15.55,0,0,304,2.16,12.59,,,,,,,,,,,,,,67
9/17/2010 1:30,1,13.7,45.43,15.48,0,0,299,2.4,12.69,,,,,,,,,,,,,,65
9/17/2010 2:00,0,13.23,42.69,15.45,0,0,302,2.33,12.8,,,,,,,,,,,,,,62
9/17/2010 2:30,0,12.67,40.42,15.39,0,0,314,1.87,12.71,,,,,,,,,,,,,,60
9/17/2010 3:00,0,14.13,37.66,15.32,0,0,337,1.47,12.68,,,,,,,,,,,,,,58
9/17/2010 3:30,0,13.54,36.48,15.36,0,0,345,1.12,12.71,,,,,,,,,,,,,,57
9/17/2010 4:00,0,14.21,34.54,15.35,0,0,350,0.68,12.72,,,,,,,,,,,,,,56
9/17/2010 4:30,1,16.69,32.26,15.24,0,0,345,1.02,12.55,,,,,,,,,,,,,,54
9/17/2010 5:00,3,22.08,28.54,15.38,0,0,330,1.65,12.58,,,,,,,,,,,,,,51
9/17/2010 5:30,4,31.91,26.27,15.35,0,0,340,1.29,12.45,,,,,,,,,,,,,,48
9/17/2010 6:00,9,26.46,30.16,15.47,2,0,336,1.36,12.4,,,,,,,,,,,,,,45
9/17/2010 6:30,12,35.29,24.52,15.62,3,0,326,1.71,12.36,,,,,,,,,,,,,,41
9/17/2010 7:00,27,50.29,16.89,15.49,11,0,329,1.36,12.18,,,,,,,,,,,,,,38
9/17/2010 7:30,18,43.34,17.83,15.41,29,0,331,1.08,12.07,,,,,,,,,,,,,,35
9/17/2010 8:00,17,42.45,19.47,15.34,40,0,319,1.63,11.88,,,,,,,,,,,,,,33
9/17/2010 8:30,16,41.52,20.46,15.46,66,0,314,2.13,11.8,,,,,,,,,,,,,,31
9/17/2010 9:00,13,30.71,28.12,15.66,77,0,317,1.55,11.84,,,,,,,,,,,,,,30
9/17/2010 9:30,15,37.16,30.51,16.01,115,0,318,1.84,11.98,,,,,,,,,,,,,,29
9/17/2010 10:00,17,26.99,31.98,16.13,66,0,315,1.97,11.86,,,,,,,,,,,,,,29
9/17/2010 10:30,18,33.55,27.67,16.12,69,0,314,1.97,11.79,,,,,,,,,,,,,,28
9/17/2010 11:00,19,35.76,26.59,16.41,132,0,324,1.74,11.87,,,,,,,,,,,,,,27
9/17/2010 11:30,15,27.8,30.55,16.86,107,0,317,2.06,12.03,,,,,,,,,,,,,,27
9/17/2010 12:00,19,32.35,33.52,17.14,186,0,311,1.92,12.02,,,,,,,,,,,,,,27
9/17/2010 12:30,14,22.81,42.36,17.62,249,0,317,2.13,12.09,,,,,,,,,,,,,,27
9/17/2010 13:00,15,29.09,42.36,18,134,0,307,1.71,12.13,,,,,,,,,,,,,,28
9/17/2010 13:30,20,33.29,39.72,18.23,119,0,313,1.62,12.27,,,,,,,,,,,,,,29
9/17/2010 14:00,17,36.2,40.82,18.34,96,0,312,1.22,12.3,,,,,,,,,,,,,,30
9/17/2010 14:30,13,29.81,46.95,18.51,154,0,318,1.53,12.3,,,,,,,,,,,,,,31
9/17/2010 15:00,14,23.24,52.17,18.89,114,0,311,1.89,12.46,,,,,,,,,,,,,,33
9/17/2010 15:30,13,30.43,50.71,18.89,109,0,317,1.67,12.43,,,,,,,,,,,,,,35
9/17/2010 16:00,14,31.02,49.54,19.25,72,0,312,1.19,12.69,,,,,,,,,,,,,,37
9/17/2010 16:30,16,33.65,47.81,19.27,63,0,320,0.99,12.7,,,,,,,,,,,,,,39
9/17/2010 17:00,17,37.16,46.29,19.38,65,0,328,0.91,12.68,,,,,,,,,,,,,,40
9/17/2010 17:30,18,42.53,45.19,19.05,37,0,318,1.08,12.61,,,,,,,,,,,,,,41
9/17/2010 18:00,14,37.97,43.96,19.06,17,0,318,0.86,12.78,,,,,,,,,,,,,,42
9/17/2010 18:30,14,52.74,28.17,18.95,5,0,309,0.29,12.94,,,,,,,,,,,,,,42
9/17/2010 19:00,9,30.19,40.81,18.57,2,0,9,0.67,12.96,,,,,,,,,,,,,,43
9/17/2010 19:30,8,23.18,55.54,18.26,0,0,43,1.19,12.67,,,,,,,,,,,,,,44
9/17/2010 20:00,13,25.31,50.22,18.2,0,0,44,0.45,12.41,,,,,,,,,,,,,,45
9/17/2010 20:30,5,21.13,57.18,18.01,0,0,0,0.61,12.18,,,,,,,,,,,,,,46
9/17/2010 21:00,7,29.82,53.68,17.88,0,0,13,0.73,11.97,,,,,,,,,,,,,,47
9/17/2010 21:30,1,10.41,66.32,17.49,0,0,37,1.01,11.78,,,,,,,,,,,,,,48
9/17/2010 22:00,7,20.42,53.66,17.3,0,0,328,0.7,11.77,,,,,,,,,,,,,,49
9/17/2010 22:30,,,,17.14,0,0,24,0.66,11.76,,,,,,,,,,,,,,49
9/17/2010 23:00,0,8.79,63.13,17.09,0,0,34,1.17,11.71,,,,,,,,,,,,,,50
9/17/2010 23:30,1,8.43,61.68,17.12,0,0,42,0.94,11.71,,,,,,,,,,,,,,51
9/18/2010 0:00,0,6.54,63.24,17.1,0,0,67,1.83,11.71,,,,,,,,,,,,,,52
9/18/2010 0:30,0,6.32,64.13,17.09,0,0,64,1.72,11.73,,,,,,,,,,,,,,53
9/18/2010 1:00,0,6.1,63.59,17.02,0,0,60,1.4,11.71,,,,,,,,,,,,,,54
9/18/2010 1:30,0,5.59,63.63,16.88,0,0,47,1.2,11.69,,,,,,,,,,,,,,55
9/18/2010 2:00,0,6.4,63.04,16.9,0,0,61,0.95,11.7,,,,,,,,,,,,,,57
9/18/2010 2:30,1,7.03,61.35,16.87,0,0,27,1.25,11.7,,,,,,,,,,,,,,59
9/18/2010 3:00,1,7.34,57.24,16.74,0,0,10,1.32,11.74,,,,,,,,,,,,,,60
9/18/2010 3:30,0,11.18,52.43,16.55,0,0,337,1.13,11.71,,,,,,,,,,,,,,60
9/18/2010 4:00,1,8.12,55.03,16.65,0,0,2,1.31,11.6,,,,,,,,,,,,,,60
9/18/2010 4:30,1,9.96,54.19,16.64,0,0,296,0.89,11.58,,,,,,,,,,,,,,60
9/18/2010 5:00,1,7.41,53.8,16.48,0,0,105,1.86,11.56,,,,,,,,,,,,,,60
9/18/2010 5:30,4,11.22,54.55,16.48,0,0,87,1.7,11.6,,,,,,,,,,,,,,59
9/18/2010 6:00,13,24.92,43.02,16.47,2,0,272,0.82,11.67,,,,,,,,,,,,,,58
9/18/2010 6:30,22,37.82,38.97,16.5,13,0,306,0.7,11.77,,,,,,,,,,,,,,57
9/18/2010 7:00,8,19.2,48.79,16.52,25,0,36,1.12,11.8,,,,,,,,,,,,,,56
9/18/2010 7:30,26,47.94,10.77,15.1,55,0,311,1.96,10.94,,,,,,,,,,,,,,53
